index,[2023-01-12 17:02:45.931] Ultrasonic Sensor Data Capture Start,index,[2023-01-12 17:02:45.931] Ultrasonic Sensor Data Capture Start,,,,,,,,,,,,
25479,9179,125484,9149,,,,,,,,,,,,
25480,9179,125485,9121,,,,,,,,,,,,
25481,9178,125486,9098,,,,,,,,,,,,
25482,9179,125487,9173,,,,,,,,,,,,
25483,9103,125488,9123,,,,,,,,,,,,
25484,9079,125489,9123,,,,,,,,,,,,
25485,9078,125490,9125,,,,,,,,,,,,
25486,9079,125491,9149,,,,,,,,,,,,
25487,9154,125492,9173,,,,,,,,,,,,
25488,9179,125493,9149,,,,,,,,,,,,
25489,9129,125494,9174,,,,,,,,,,,,
25490,9079,125495,9174,,,,,,,,,,,,
25491,9079,125496,9097,,,,,,,,,,,,
25492,9079,125497,9199,,,,,,,,,,,,
25493,9078,125498,9123,,,,,,,,,,,,
25494,9079,125499,9122,,,,,,,,,,,,
25495,9102,125500,9174,,,,,,,,,,,,
25496,9103,125501,9199,,,,,,,,,,,,
25497,9110,125502,9149,,,,,,,,,,,,
25498,9103,125503,9124,,,,,,,,,,,,
25499,9102,125504,9124,,,,,,,,,,,,
25500,9204,125505,9123,,,,,,,,,,,,
25501,9078,125506,9096,,,,,,,,,,,,
25502,9079,125507,9149,,,,,,,,,,,,
25503,9102,125508,9122,,,,,,,,,,,,
25504,9103,125509,9122,,,,,,,,,,,,
25505,9104,125510,9104,,,,,,,,,,,,
25506,9079,125511,9097,,,,,,,,,,,,
25507,9079,125512,9174,,,,,,,,,,,,
25508,9179,125513,9096,,,,,,,,,,,,
25509,9128,125514,9148,,,,,,,,,,,,
25510,8268,125515,9149,,,,,,,,,,,,
25511,9179,125516,9199,,,,,,,,,,,,
25512,9128,125517,9098,,,,,,,,,,,,
25513,9080,125518,9198,,,,,,,,,,,,
25514,9129,125519,9149,,,,,,,,,,,,
25515,9077,125520,9173,,,,,,,,,,,,
25516,9077,125521,9097,,,,,,,,,,,,
25517,9173,125522,9149,,,,,,,,,,,,
25518,9078,125523,9099,,,,,,,,,,,,
25519,9078,125524,9123,,,,,,,,,,,,
25520,9180,125525,9148,,,,,,,,,,,,
25521,9078,125526,9123,,,,,,,,,,,,
25522,9078,125527,9124,,,,,,,,,,,,
25523,9103,125528,9099,,,,,,,,,,,,
25524,9078,125529,9124,,,,,,,,,,,,
25525,9078,125530,9149,,,,,,,,,,,,
25526,9103,125531,9123,,,,,,,,,,,,
25527,9180,125532,9097,,,,,,,,,,,,
25528,9103,125533,9149,,,,,,,,,,,,
25529,9103,125534,9174,,,,,,,,,,,,
25530,9107,125535,9149,,,,,,,,,,,,
25531,9079,125536,9150,,,,,,,,,,,,
25532,9102,125537,9174,,,,,,,,,,,,
25533,9103,125538,9097,,,,,,,,,,,,
25534,9179,125539,9099,,,,,,,,,,,,
25535,9079,125540,9124,,,,,,,,,,,,
25536,9103,125541,9150,,,,,,,,,,,,
25537,9103,125542,9175,,,,,,,,,,,,
25538,9078,125543,9200,,,,,,,,,,,,
25539,9102,125544,9226,,,,,,,,,,,,
25540,9078,125545,9149,,,,,,,,,,,,
25541,9078,125546,9149,,,,,,,,,,,,
25542,9104,125547,9149,,,,,,,,,,,,
25543,9103,125548,9149,,,,,,,,,,,,
25544,9104,125549,9124,,,,,,,,,,,,
25545,9103,125550,9149,,,,,,,,,,,,
25546,9078,125551,9173,,,,,,,,,,,,
25547,9079,125552,9173,,,,,,,,,,,,
25548,9079,125553,9122,,,,,,,,,,,,
25549,9103,125554,9123,,,,,,,,,,,,
25550,9103,125555,9124,,,,,,,,,,,,
25551,9104,125556,9124,,,,,,,,,,,,
25552,9102,125557,9124,,,,,,,,,,,,
25553,9078,125558,9173,,,,,,,,,,,,
25554,9078,125559,8302,,,,,,,,,,,,
25555,9079,125560,9174,,,,,,,,,,,,
25556,9079,125561,8207,,,,,,,,,,,,
25557,9078,125562,9145,,,,,,,,,,,,
25558,9180,125563,8452,,,,,,,,,,,,
25559,9078,125564,9096,,,,,,,,,,,,
25560,9129,125565,8481,,,,,,,,,,,,
25561,9078,125566,9097,,,,,,,,,,,,
25562,9180,125567,8410,,,,,,,,,,,,
25563,9179,125568,9096,,,,,,,,,,,,
25564,9154,125569,9173,,,,,,,,,,,,
25565,9154,125570,9124,,,,,,,,,,,,
25566,9179,125571,9174,,,,,,,,,,,,
25567,9179,125572,9148,,,,,,,,,,,,
25568,9102,125573,9123,,,,,,,,,,,,
25569,9129,125574,9173,,,,,,,,,,,,
25570,9104,125575,9124,,,,,,,,,,,,
25571,9104,125576,9121,,,,,,,,,,,,
25572,9076,125577,9123,,,,,,,,,,,,
25573,9103,125578,9149,,,,,,,,,,,,
25574,9155,125579,9149,,,,,,,,,,,,
25575,9077,125580,9148,,,,,,,,,,,,
25576,9078,125581,9148,,,,,,,,,,,,
25577,9078,125582,9124,,,,,,,,,,,,
25578,9179,125583,9124,,,,,,,,,,,,
25579,8393,125584,9173,,,,,,,,,,,,
25580,9179,125585,9148,,,,,,,,,,,,
25581,9180,125586,9149,,,,,,,,,,,,
25582,9103,125587,9148,,,,,,,,,,,,
25583,9086,125588,9198,,,,,,,,,,,,
25584,9103,125589,9148,,,,,,,,,,,,
25585,9102,125590,9198,,,,,,,,,,,,
25586,9180,125591,9198,,,,,,,,,,,,
25587,9078,125592,9172,,,,,,,,,,,,
25588,9178,125593,9198,,,,,,,,,,,,
25589,9179,125594,9174,,,,,,,,,,,,
25590,9128,125595,9149,,,,,,,,,,,,
25591,9103,125596,9224,,,,,,,,,,,,
25592,9179,125597,9149,,,,,,,,,,,,
25593,9129,125598,9173,,,,,,,,,,,,
25594,9078,125599,9147,,,,,,,,,,,,
25595,9079,125600,9123,,,,,,,,,,,,
25596,9078,125601,9146,,,,,,,,,,,,
25597,9179,125602,9097,,,,,,,,,,,,
25598,8193,125603,9124,,,,,,,,,,,,
25599,9179,125604,9096,,,,,,,,,,,,
25600,9110,125605,9174,,,,,,,,,,,,
25601,9103,125606,9121,,,,,,,,,,,,
25602,9103,125607,9097,,,,,,,,,,,,
25603,9130,125608,9199,,,,,,,,,,,,
25604,9103,125609,9097,,,,,,,,,,,,
25605,9102,125610,9174,,,,,,,,,,,,
25606,9103,125611,9173,,,,,,,,,,,,
25607,9103,125612,9149,,,,,,,,,,,,
25608,9079,125613,9148,,,,,,,,,,,,
25609,9079,125614,9124,,,,,,,,,,,,
25610,9104,125615,9123,,,,,,,,,,,,
25611,9127,125616,9098,,,,,,,,,,,,
25612,9104,125617,9149,,,,,,,,,,,,
25613,9079,125618,9121,,,,,,,,,,,,
25614,9204,125619,9099,,,,,,,,,,,,
25615,9128,125620,9124,,,,,,,,,,,,
25616,9128,125621,9174,,,,,,,,,,,,
25617,9128,125622,9129,,,,,,,,,,,,
25618,9085,125623,9122,,,,,,,,,,,,
25619,9104,125624,9123,,,,,,,,,,,,
25620,9203,125625,9173,,,,,,,,,,,,
25621,9102,125626,9173,,,,,,,,,,,,
25622,9077,125627,9199,,,,,,,,,,,,
25623,9179,125628,9122,,,,,,,,,,,,
25624,8292,125629,9173,,,,,,,,,,,,
25625,9081,125630,9124,,,,,,,,,,,,
25626,9103,125631,9097,,,,,,,,,,,,
25627,9078,125632,9122,,,,,,,,,,,,
25628,9079,125633,9097,,,,,,,,,,,,
25629,9078,125634,9097,,,,,,,,,,,,
25630,9078,125635,9148,,,,,,,,,,,,
25631,9103,125636,9123,,,,,,,,,,,,
25632,9103,125637,9173,,,,,,,,,,,,
25633,9079,125638,9123,,,,,,,,,,,,
25634,9179,125639,9224,,,,,,,,,,,,
25635,9128,125640,9123,,,,,,,,,,,,
25636,9103,125641,9098,,,,,,,,,,,,
25637,9078,125642,9123,,,,,,,,,,,,
25638,9078,125643,9124,,,,,,,,,,,,
25639,9128,125644,9174,,,,,,,,,,,,
25640,9078,125645,9149,,,,,,,,,,,,
25641,9079,125646,9123,,,,,,,,,,,,
25642,8417,125647,9200,,,,,,,,,,,,
25643,9079,125648,9200,,,,,,,,,,,,
25644,9079,125649,9147,,,,,,,,,,,,
25645,9103,125650,9124,,,,,,,,,,,,
25646,9128,125651,9199,,,,,,,,,,,,
25647,9103,125652,9123,,,,,,,,,,,,
25648,9204,125653,9148,,,,,,,,,,,,
25649,8243,125654,9098,,,,,,,,,,,,
25650,9129,125655,9123,,,,,,,,,,,,
25651,9102,125656,9124,,,,,,,,,,,,
25652,9178,125657,9174,,,,,,,,,,,,
25653,9102,125658,9122,,,,,,,,,,,,
25654,9102,125659,9174,,,,,,,,,,,,
25655,9205,125660,9199,,,,,,,,,,,,
25656,8169,125661,9098,,,,,,,,,,,,
25657,9085,125662,9103,,,,,,,,,,,,
25658,9103,125663,9148,,,,,,,,,,,,
25659,9078,125664,9096,,,,,,,,,,,,
25660,9178,125665,9148,,,,,,,,,,,,
25661,9078,125666,9174,,,,,,,,,,,,
25662,9103,125667,9124,,,,,,,,,,,,
25663,9153,125668,9096,,,,,,,,,,,,
25664,9153,125669,9174,,,,,,,,,,,,
25665,9153,125670,9173,,,,,,,,,,,,
25666,9103,125671,9123,,,,,,,,,,,,
25667,9197,125672,9198,,,,,,,,,,,,
25668,9179,125673,9149,,,,,,,,,,,,
25669,9103,125674,9123,,,,,,,,,,,,
25670,9102,125675,9123,,,,,,,,,,,,
25671,9078,125676,9124,,,,,,,,,,,,
25672,9204,125677,9173,,,,,,,,,,,,
25673,9078,125678,9123,,,,,,,,,,,,
25674,9104,125679,9173,,,,,,,,,,,,
25675,9103,125680,9097,,,,,,,,,,,,
25676,9104,125681,9124,,,,,,,,,,,,
25677,9084,125682,9096,,,,,,,,,,,,
25678,9079,125683,9124,,,,,,,,,,,,
25679,9103,125684,9173,,,,,,,,,,,,
25680,9078,125685,9149,,,,,,,,,,,,
25681,9103,125686,9149,,,,,,,,,,,,
25682,9153,125687,9149,,,,,,,,,,,,
25683,9102,125688,9102,,,,,,,,,,,,
25684,9078,125689,9148,,,,,,,,,,,,
25685,9103,125690,9148,,,,,,,,,,,,
25686,9077,125691,9148,,,,,,,,,,,,
25687,9079,125692,9124,,,,,,,,,,,,
25688,9078,125693,9124,,,,,,,,,,,,
25689,9104,125694,9174,,,,,,,,,,,,
25690,9103,125695,9148,,,,,,,,,,,,
25691,9103,125696,9199,,,,,,,,,,,,
25692,9128,125697,9199,,,,,,,,,,,,
25693,8242,125698,9148,,,,,,,,,,,,
25694,9154,125699,9123,,,,,,,,,,,,
25695,9178,125700,9148,,,,,,,,,,,,
25696,9079,125701,9123,,,,,,,,,,,,
25697,9103,125702,9175,,,,,,,,,,,,
25698,9103,125703,9123,,,,,,,,,,,,
25699,9103,125704,9124,,,,,,,,,,,,
25700,9078,125705,9173,,,,,,,,,,,,
25701,9103,125706,9123,,,,,,,,,,,,
25702,9128,125707,9175,,,,,,,,,,,,
25703,9104,125708,9123,,,,,,,,,,,,
25704,9128,125709,9225,,,,,,,,,,,,
25705,9128,125710,9123,,,,,,,,,,,,
25706,9076,125711,9149,,,,,,,,,,,,
25707,9153,125712,9173,,,,,,,,,,,,
25708,9104,125713,9174,,,,,,,,,,,,
25709,9128,125714,9174,,,,,,,,,,,,
25710,9153,125715,9173,,,,,,,,,,,,
25711,9103,125716,9173,,,,,,,,,,,,
25712,9128,125717,9149,,,,,,,,,,,,
25713,9153,125718,9224,,,,,,,,,,,,
25714,9104,125719,9148,,,,,,,,,,,,
25715,9127,125720,9149,,,,,,,,,,,,
25716,9075,125721,9123,,,,,,,,,,,,
25717,9078,125722,9225,,,,,,,,,,,,
25718,9129,125723,9225,,,,,,,,,,,,
25719,8266,125724,9148,,,,,,,,,,,,
25720,9153,125725,9148,,,,,,,,,,,,
25721,9153,125726,9122,,,,,,,,,,,,
25722,9152,125727,9149,,,,,,,,,,,,
25723,9153,125728,9174,,,,,,,,,,,,
25724,9102,125729,9149,,,,,,,,,,,,
25725,9104,125730,9148,,,,,,,,,,,,
25726,9103,125731,9148,,,,,,,,,,,,
25727,9128,125732,9148,,,,,,,,,,,,
25728,9103,125733,9224,,,,,,,,,,,,
25729,9152,125734,9173,,,,,,,,,,,,
25730,9103,125735,9173,,,,,,,,,,,,
25731,8242,125736,9149,,,,,,,,,,,,
25732,9103,125737,9148,,,,,,,,,,,,
25733,9103,125738,9148,,,,,,,,,,,,
25734,9078,125739,9148,,,,,,,,,,,,
25735,9079,125740,9123,,,,,,,,,,,,
25736,9103,125741,9120,,,,,,,,,,,,
25737,9178,125742,9124,,,,,,,,,,,,
25738,9127,125743,9124,,,,,,,,,,,,
25739,9077,125744,9124,,,,,,,,,,,,
25740,9104,125745,9174,,,,,,,,,,,,
25741,9128,125746,9121,,,,,,,,,,,,
25742,9153,125747,9174,,,,,,,,,,,,
25743,9127,125748,9174,,,,,,,,,,,,
25744,9128,125749,9149,,,,,,,,,,,,
25745,9153,125750,9148,,,,,,,,,,,,
25746,9129,125751,9149,,,,,,,,,,,,
25747,9103,125752,9124,,,,,,,,,,,,
25748,9128,125753,9148,,,,,,,,,,,,
25749,9153,125754,9148,,,,,,,,,,,,
25750,9128,125755,9121,,,,,,,,,,,,
25751,9127,125756,9200,,,,,,,,,,,,
25752,9084,125757,9123,,,,,,,,,,,,
25753,9077,125758,9123,,,,,,,,,,,,
25754,9103,125759,9123,,,,,,,,,,,,
25755,9103,125760,9224,,,,,,,,,,,,
25756,9104,125761,9147,,,,,,,,,,,,
25757,9078,125762,9173,,,,,,,,,,,,
25758,9102,125763,9148,,,,,,,,,,,,
25759,9127,125764,9147,,,,,,,,,,,,
25760,9104,125765,9124,,,,,,,,,,,,
25761,9153,125766,9123,,,,,,,,,,,,
25762,9103,125767,9200,,,,,,,,,,,,
25763,9128,125768,9123,,,,,,,,,,,,
25764,9103,125769,9148,,,,,,,,,,,,
25765,9084,125770,9148,,,,,,,,,,,,
25766,9128,125771,9224,,,,,,,,,,,,
25767,9152,125772,9148,,,,,,,,,,,,
25768,9153,125773,9148,,,,,,,,,,,,
25769,9128,125774,9149,,,,,,,,,,,,
25770,9128,125775,9124,,,,,,,,,,,,
25771,9128,125776,9174,,,,,,,,,,,,
25772,9078,125777,9173,,,,,,,,,,,,
25773,9103,125778,9121,,,,,,,,,,,,
25774,9102,125779,9124,,,,,,,,,,,,
25775,9109,125780,9149,,,,,,,,,,,,
25776,9128,125781,9148,,,,,,,,,,,,
25777,9153,125782,9143,,,,,,,,,,,,
25778,9153,125783,9174,,,,,,,,,,,,
25779,9101,125784,9198,,,,,,,,,,,,
25780,9153,125785,9174,,,,,,,,,,,,
25781,9103,125786,9173,,,,,,,,,,,,
25782,9128,125787,9173,,,,,,,,,,,,
25783,9153,125788,9096,,,,,,,,,,,,
25784,9102,125789,9124,,,,,,,,,,,,
25785,9103,125790,9148,,,,,,,,,,,,
25786,9104,125791,9149,,,,,,,,,,,,
25787,9128,125792,9148,,,,,,,,,,,,
25788,9128,125793,9124,,,,,,,,,,,,
25789,9128,125794,9173,,,,,,,,,,,,
25790,9103,125795,9122,,,,,,,,,,,,
25791,9077,125796,9124,,,,,,,,,,,,
25792,9103,125797,9149,,,,,,,,,,,,
25793,9127,125798,9123,,,,,,,,,,,,
25794,9128,125799,9148,,,,,,,,,,,,
25795,9109,125800,9124,,,,,,,,,,,,
25796,9102,125801,9124,,,,,,,,,,,,
25797,9128,125802,9148,,,,,,,,,,,,
25798,9078,125803,9148,,,,,,,,,,,,
25799,9103,125804,9148,,,,,,,,,,,,
25800,9153,125805,9149,,,,,,,,,,,,
25801,9153,125806,9149,,,,,,,,,,,,
25802,9127,125807,9149,,,,,,,,,,,,
25803,9128,125808,9149,,,,,,,,,,,,
25804,9103,125809,9123,,,,,,,,,,,,
25805,9129,125810,9126,,,,,,,,,,,,
25806,9102,125811,9148,,,,,,,,,,,,
25807,9127,125812,9124,,,,,,,,,,,,
25808,9103,125813,9225,,,,,,,,,,,,
25809,9103,125814,9123,,,,,,,,,,,,
25810,9102,125815,9200,,,,,,,,,,,,
25811,9075,125816,9124,,,,,,,,,,,,
25812,9127,125817,9148,,,,,,,,,,,,
25813,9128,125818,9124,,,,,,,,,,,,
25814,9128,125819,9124,,,,,,,,,,,,
25815,9128,125820,9149,,,,,,,,,,,,
25816,9128,125821,9149,,,,,,,,,,,,
25817,9128,125822,9124,,,,,,,,,,,,
25818,8268,125823,9149,,,,,,,,,,,,
25819,9077,125824,9142,,,,,,,,,,,,
25820,9128,125825,9149,,,,,,,,,,,,
25821,9103,125826,9149,,,,,,,,,,,,
25822,9128,125827,9149,,,,,,,,,,,,
25823,9153,125828,9148,,,,,,,,,,,,
25824,9101,125829,9199,,,,,,,,,,,,
25825,9153,125830,9174,,,,,,,,,,,,
25826,9153,125831,9173,,,,,,,,,,,,
25827,8192,125832,9174,,,,,,,,,,,,
25828,9177,125833,9193,,,,,,,,,,,,
25829,9152,125834,9199,,,,,,,,,,,,
25830,9128,125835,9097,,,,,,,,,,,,
25831,9153,125836,9148,,,,,,,,,,,,
25832,9127,125837,9174,,,,,,,,,,,,
25833,9078,125838,9174,,,,,,,,,,,,
25834,9077,125839,9096,,,,,,,,,,,,
25835,9152,125840,9096,,,,,,,,,,,,
25836,9127,125841,9096,,,,,,,,,,,,
25837,9103,125842,9199,,,,,,,,,,,,
25838,9077,125843,9122,,,,,,,,,,,,
25839,9128,125844,9199,,,,,,,,,,,,
25840,9103,125845,9174,,,,,,,,,,,,
25841,9153,125846,9198,,,,,,,,,,,,
25842,9103,125847,9199,,,,,,,,,,,,
25843,9177,125848,9096,,,,,,,,,,,,
25844,9153,125849,9168,,,,,,,,,,,,
25845,9104,125850,9097,,,,,,,,,,,,
25846,9103,125851,9097,,,,,,,,,,,,
25847,9103,125852,9122,,,,,,,,,,,,
25848,9103,125853,9199,,,,,,,,,,,,
25849,9128,125854,9147,,,,,,,,,,,,
25850,9103,125855,9198,,,,,,,,,,,,
25851,9152,125856,9173,,,,,,,,,,,,
25852,9078,125857,9097,,,,,,,,,,,,
25853,9128,125858,9097,,,,,,,,,,,,
25854,9128,125859,9122,,,,,,,,,,,,
25855,9152,125860,9097,,,,,,,,,,,,
25856,9128,125861,9124,,,,,,,,,,,,
25857,8167,125862,9148,,,,,,,,,,,,
25858,9103,125863,9173,,,,,,,,,,,,
25859,9177,125864,9173,,,,,,,,,,,,
25860,9128,125865,9096,,,,,,,,,,,,
25861,9153,125866,9149,,,,,,,,,,,,
25862,9103,125867,9149,,,,,,,,,,,,
25863,9128,125868,9128,,,,,,,,,,,,
25864,9178,125869,9173,,,,,,,,,,,,
25865,9101,125870,9097,,,,,,,,,,,,
25866,9128,125871,9198,,,,,,,,,,,,
25867,9128,125872,9096,,,,,,,,,,,,
25868,9128,125873,9149,,,,,,,,,,,,
25869,9104,125874,9148,,,,,,,,,,,,
25870,9103,125875,9167,,,,,,,,,,,,
25871,9128,125876,9149,,,,,,,,,,,,
25872,9103,125877,9149,,,,,,,,,,,,
25873,9127,125878,9148,,,,,,,,,,,,
25874,9104,125879,9096,,,,,,,,,,,,
25875,9103,125880,9097,,,,,,,,,,,,
25876,9153,125881,9173,,,,,,,,,,,,
25877,9103,125882,9173,,,,,,,,,,,,
25878,9102,125883,9121,,,,,,,,,,,,
25879,9084,125884,9123,,,,,,,,,,,,
25880,9077,125885,9173,,,,,,,,,,,,
25881,9103,125886,9173,,,,,,,,,,,,
25882,9179,125887,9174,,,,,,,,,,,,
25883,9103,125888,9097,,,,,,,,,,,,
25884,9077,125889,9149,,,,,,,,,,,,
25885,9077,125890,9173,,,,,,,,,,,,
25886,9128,125891,9173,,,,,,,,,,,,
25887,9178,125892,9148,,,,,,,,,,,,
25888,9153,125893,9123,,,,,,,,,,,,
25889,9077,125894,9148,,,,,,,,,,,,
25890,9077,125895,9096,,,,,,,,,,,,
25891,9128,125896,9174,,,,,,,,,,,,
25892,9129,125897,9173,,,,,,,,,,,,
25893,9077,125898,9096,,,,,,,,,,,,
25894,9102,125899,9199,,,,,,,,,,,,
25895,9102,125900,9123,,,,,,,,,,,,
25896,9103,125901,9097,,,,,,,,,,,,
25897,9102,125902,9174,,,,,,,,,,,,
25898,9102,125903,9148,,,,,,,,,,,,
25899,9153,125904,9173,,,,,,,,,,,,
25900,9178,125905,9148,,,,,,,,,,,,
25901,9077,125906,9173,,,,,,,,,,,,
25902,9148,125907,9174,,,,,,,,,,,,
25903,9078,125908,9123,,,,,,,,,,,,
25904,9078,125909,9123,,,,,,,,,,,,
25905,9077,125910,9149,,,,,,,,,,,,
25906,9078,125911,9148,,,,,,,,,,,,
25907,9102,125912,9148,,,,,,,,,,,,
25908,9178,125913,9149,,,,,,,,,,,,
25909,9103,125914,9148,,,,,,,,,,,,
25910,9077,125915,9149,,,,,,,,,,,,
25911,9079,125916,9173,,,,,,,,,,,,
25912,9077,125917,9095,,,,,,,,,,,,
25913,9102,125918,9200,,,,,,,,,,,,
25914,9078,125919,9098,,,,,,,,,,,,
25915,9078,125920,9173,,,,,,,,,,,,
25916,9128,125921,9149,,,,,,,,,,,,
25917,9078,125922,9121,,,,,,,,,,,,
25918,9109,125923,9123,,,,,,,,,,,,
25919,9103,125924,9148,,,,,,,,,,,,
25920,9128,125925,9148,,,,,,,,,,,,
25921,9103,125926,9148,,,,,,,,,,,,
25922,9103,125927,9121,,,,,,,,,,,,
25923,9078,125928,9148,,,,,,,,,,,,
25924,9102,125929,9124,,,,,,,,,,,,
25925,9077,125930,9096,,,,,,,,,,,,
25926,9153,125931,9123,,,,,,,,,,,,
25927,9103,125932,9174,,,,,,,,,,,,
25928,9103,125933,9123,,,,,,,,,,,,
25929,9128,125934,9198,,,,,,,,,,,,
25930,9128,125935,9096,,,,,,,,,,,,
25931,9203,125936,9124,,,,,,,,,,,,
25932,9103,125937,9124,,,,,,,,,,,,
25933,9077,125938,9097,,,,,,,,,,,,
25934,9078,125939,9148,,,,,,,,,,,,
25935,9102,125940,9148,,,,,,,,,,,,
25936,9178,125941,9147,,,,,,,,,,,,
25937,9078,125942,9097,,,,,,,,,,,,
25938,9078,125943,9199,,,,,,,,,,,,
25939,9128,125944,9174,,,,,,,,,,,,
25940,9103,125945,9173,,,,,,,,,,,,
25941,9103,125946,9121,,,,,,,,,,,,
25942,9103,125947,9096,,,,,,,,,,,,
25943,9128,125948,9174,,,,,,,,,,,,
25944,9078,125949,9174,,,,,,,,,,,,
25945,9103,125950,9103,,,,,,,,,,,,
25946,9102,125951,9174,,,,,,,,,,,,
25947,9128,125952,9148,,,,,,,,,,,,
25948,9102,125953,9174,,,,,,,,,,,,
25949,9103,125954,9173,,,,,,,,,,,,
25950,9128,125955,9148,,,,,,,,,,,,
25951,9079,125956,9096,,,,,,,,,,,,
25952,9103,125957,9103,,,,,,,,,,,,
25953,9127,125958,9173,,,,,,,,,,,,
25954,9106,125959,9148,,,,,,,,,,,,
25955,9102,125960,9121,,,,,,,,,,,,
25956,9102,125961,9174,,,,,,,,,,,,
25957,9078,125962,9174,,,,,,,,,,,,
25958,9079,125963,9198,,,,,,,,,,,,
25959,9102,125964,9122,,,,,,,,,,,,
25960,9102,125965,9173,,,,,,,,,,,,
25961,9153,125966,9149,,,,,,,,,,,,
25962,9080,125967,9121,,,,,,,,,,,,
25963,9078,125968,9096,,,,,,,,,,,,
25964,9077,125969,9173,,,,,,,,,,,,
25965,9103,125970,9173,,,,,,,,,,,,
25966,9078,125971,9149,,,,,,,,,,,,
25967,9079,125972,9122,,,,,,,,,,,,
25968,9127,125973,9123,,,,,,,,,,,,
25969,9152,125974,9147,,,,,,,,,,,,
25970,9103,125975,9173,,,,,,,,,,,,
25971,9153,125976,9122,,,,,,,,,,,,
25972,9128,125977,9173,,,,,,,,,,,,
25973,9078,125978,9149,,,,,,,,,,,,
25974,9203,125979,9096,,,,,,,,,,,,
25975,9103,125980,9173,,,,,,,,,,,,
25976,9153,125981,9121,,,,,,,,,,,,
25977,9153,125982,9174,,,,,,,,,,,,
25978,9103,125983,9199,,,,,,,,,,,,
25979,9152,125984,9173,,,,,,,,,,,,
25980,9178,125985,9174,,,,,,,,,,,,
25981,9152,125986,9149,,,,,,,,,,,,
25982,9078,125987,9173,,,,,,,,,,,,
25983,9078,125988,9097,,,,,,,,,,,,
25984,9179,125989,9174,,,,,,,,,,,,
25985,9179,125990,9122,,,,,,,,,,,,
25986,9101,125991,9174,,,,,,,,,,,,
25987,9178,125992,9148,,,,,,,,,,,,
25988,9153,125993,9173,,,,,,,,,,,,
25989,9153,125994,9173,,,,,,,,,,,,
25990,9128,125995,9098,,,,,,,,,,,,
25991,9128,125996,9199,,,,,,,,,,,,
25992,9104,125997,9121,,,,,,,,,,,,
25993,9077,125998,9124,,,,,,,,,,,,
25994,9104,125999,9148,,,,,,,,,,,,
25995,9103,126000,9174,,,,,,,,,,,,
25996,9103,126001,9124,,,,,,,,,,,,
25997,9077,126002,9174,,,,,,,,,,,,
25998,9179,126003,9192,,,,,,,,,,,,
25999,8310,126004,9097,,,,,,,,,,,,
26000,9078,126005,9173,,,,,,,,,,,,
26001,9078,126006,9173,,,,,,,,,,,,
26002,9103,126007,9096,,,,,,,,,,,,
26003,9102,126008,9123,,,,,,,,,,,,
26004,9109,126009,9148,,,,,,,,,,,,
26005,9203,126010,9096,,,,,,,,,,,,
26006,9103,126011,9173,,,,,,,,,,,,
26007,9103,126012,9122,,,,,,,,,,,,
26008,9103,126013,9198,,,,,,,,,,,,
26009,9106,126014,9096,,,,,,,,,,,,
26010,9078,126015,9124,,,,,,,,,,,,
26011,9078,126016,9148,,,,,,,,,,,,
26012,9079,126017,9096,,,,,,,,,,,,
26013,9103,126018,9172,,,,,,,,,,,,
26014,9103,126019,9123,,,,,,,,,,,,
26015,9178,126020,9095,,,,,,,,,,,,
26016,9103,126021,9148,,,,,,,,,,,,
26017,9179,126022,9149,,,,,,,,,,,,
26018,9103,126023,9148,,,,,,,,,,,,
26019,9102,126024,9149,,,,,,,,,,,,
26020,9179,126025,9173,,,,,,,,,,,,
26021,9102,126026,9148,,,,,,,,,,,,
26022,9079,126027,9174,,,,,,,,,,,,
26023,9102,126028,9122,,,,,,,,,,,,
26024,9103,126029,9149,,,,,,,,,,,,
26025,9103,126030,9174,,,,,,,,,,,,
26026,9103,126031,9199,,,,,,,,,,,,
26027,9103,126032,9121,,,,,,,,,,,,
26028,9103,126033,9124,,,,,,,,,,,,
26029,9078,126034,9121,,,,,,,,,,,,
26030,9103,126035,9174,,,,,,,,,,,,
26031,9103,126036,9096,,,,,,,,,,,,
26032,9178,126037,9097,,,,,,,,,,,,
26033,9128,126038,9096,,,,,,,,,,,,
26034,9128,126039,9174,,,,,,,,,,,,
26035,9154,126040,9097,,,,,,,,,,,,
26036,9103,126041,9103,,,,,,,,,,,,
26037,9153,126042,9199,,,,,,,,,,,,
26038,9103,126043,9096,,,,,,,,,,,,
26039,9102,126044,9148,,,,,,,,,,,,
26040,9078,126045,9096,,,,,,,,,,,,
26041,9077,126046,9149,,,,,,,,,,,,
26042,9078,126047,9173,,,,,,,,,,,,
26043,9129,126048,9122,,,,,,,,,,,,
26044,9077,126049,9149,,,,,,,,,,,,
26045,9204,126050,9173,,,,,,,,,,,,
26046,9078,126051,9148,,,,,,,,,,,,
26047,9103,126052,9096,,,,,,,,,,,,
26048,9103,126053,9097,,,,,,,,,,,,
26049,9103,126054,9149,,,,,,,,,,,,
26050,9103,126055,9174,,,,,,,,,,,,
26051,9103,126056,9148,,,,,,,,,,,,
26052,9102,126057,9149,,,,,,,,,,,,
26053,9103,126058,9173,,,,,,,,,,,,
26054,9103,126059,9173,,,,,,,,,,,,
26055,9129,126060,9173,,,,,,,,,,,,
26056,9079,126061,9097,,,,,,,,,,,,
26057,9078,126062,9168,,,,,,,,,,,,
