index,[2023-01-11 12:57:44.253] Capture Start,index,[2023-01-11 12:57:44.253] Capture Start
1240,2845,101245,2629
1241,2852,101246,2630
1242,2845,101247,2701
1243,2820,101248,2725
1244,2845,101249,2700
1245,2846,101250,2648
1246,2846,101251,2700
1247,2846,101252,2701
1248,2845,101253,2707
1249,2845,101254,2706
1250,2852,101255,2630
1251,2870,101256,2630
1252,2821,101257,2701
1253,2845,101258,2700
1254,2869,101259,2700
1255,2869,101260,2700
1256,2845,101261,2700
1257,2845,101262,2707
1258,2845,101263,2654
1259,2851,101264,2706
1260,2827,101265,2700
1261,2797,101266,2701
1262,2821,101267,2700
1263,2845,101268,2701
1264,2845,101269,2701
1265,2845,101270,2700
1266,2821,101271,2706
1267,2846,101272,2654
1268,2827,101273,2706
1269,2851,101274,2700
1270,2821,101275,2701
1271,2821,101276,2701
1272,2821,101277,2700
1273,2845,101278,2701
1274,2845,101279,2700
1275,2845,101280,2707
1276,2845,101281,2707
1277,2851,101282,2707
1278,2851,101283,2629
1279,2846,101284,2700
1280,2845,101285,2623
1281,2822,101286,2624
1282,2821,101287,2700
1283,2821,101288,2700
1284,2821,101289,2703
1285,2822,101290,2654
1286,2827,101291,2629
1287,2827,101292,2630
1288,2821,101293,2700
1289,2845,101294,2725
1290,2821,101295,2624
1291,2845,101296,2648
1292,2821,101297,2624
1293,2821,101298,2648
1294,2821,101299,2706
1295,2828,101300,2605
1296,2851,101301,2630
1297,2845,101302,2725
1298,2821,101303,2725
1299,2845,101304,2624
1300,2820,101305,2624
1301,2845,101306,2648
1302,2821,101307,2701
1303,2845,101308,2707
1304,2821,101309,2629
1305,2827,101310,2629
1306,2845,101311,2725
1307,2796,101312,2648
1308,2821,101313,2624
1309,2821,101314,2624
1310,2845,101315,2700
1311,2821,101316,2700
1312,2846,101317,2655
1313,2821,101318,2707
1314,2827,101319,2630
1315,2845,101320,2648
1316,2797,101321,2701
1317,2821,101322,2623
1318,2821,101323,2624
1319,2820,101324,2725
1320,2845,101325,2624
1321,2846,101326,2654
1322,2821,101327,2654
1323,2828,101328,2630
1324,2852,101329,2630
1325,2796,101330,2624
1326,2821,101331,2624
1327,2846,101332,2624
1328,2820,101333,2624
1329,2821,101334,2648
1330,2845,101335,2707
1331,2844,101336,2654
1332,2827,101337,2630
1333,2827,101338,2630
1334,2846,101339,2624
1335,2846,101340,2624
1336,2821,101341,2648
1337,2845,101342,2700
1338,2845,101343,2700
1339,2821,101344,2630
1340,2821,101345,2630
1341,2852,101346,2629
1342,2827,101347,2630
1343,2846,101348,2624
1344,2821,101349,2624
1345,2821,101350,2624
1346,2822,101351,2648
1347,2845,101352,2648
1348,2845,101353,2627
1349,2845,101354,2630
1350,2827,101355,2605
1351,2851,101356,2629
1352,2845,101357,2648
1353,2846,101358,2624
1354,2845,101359,2624
1355,2845,101360,2648
1356,2846,101361,2623
1357,2821,101362,2624
1358,2845,101363,2629
1359,2852,101364,2629
1360,2851,101365,2630
1361,2846,101366,2624
1362,2846,101367,2624
1363,2846,101368,2624
1364,2845,101369,2624
1365,2846,101370,2648
1366,2845,101371,2725
1367,2845,101372,2654
1368,2846,101373,2605
1369,2851,101374,2629
1370,2845,101375,2648
1371,2797,101376,2725
1372,2821,101377,2623
1373,2845,101378,2623
1374,2845,101379,2623
1375,2845,101380,2648
1376,2845,101381,2630
1377,2845,101382,2629
1378,2852,101383,2654
1379,2845,101384,2629
1380,2797,101385,2648
1381,2821,101386,2623
1382,2846,101387,2648
1383,2845,101388,2624
1384,2845,101389,2648
1385,2845,101390,2654
1386,2845,101391,2731
1387,2851,101392,2629
1388,2852,101393,2629
1389,2796,101394,2623
1390,2845,101395,2624
1391,2845,101396,2623
1392,2845,101397,2623
1393,2845,101398,2624
1394,2845,101399,2630
1395,2845,101400,2630
1396,2852,101401,2630
1397,2851,101402,2630
1398,2845,101403,2624
1399,2846,101404,2624
1400,2846,101405,2624
1401,2845,101406,2623
1402,2869,101407,2725
1403,2896,101408,2630
1404,2845,101409,2706
1405,2852,101410,2731
1406,2851,101411,2654
1407,2845,101412,2624
1408,2846,101413,2624
1409,2845,101414,2624
1410,2845,101415,2624
1411,2846,101416,2725
1412,2846,101417,2627
1413,2845,101418,2630
1414,2827,101419,2630
1415,2828,101420,2630
1416,2846,101421,2648
1417,2845,101422,2648
1418,2845,101423,2623
1419,2845,101424,2624
1420,2846,101425,2624
1421,2845,101426,2624
1422,2845,101427,2654
1423,2851,101428,2605
1424,2827,101429,2629
1425,2846,101430,2725
1426,2845,101431,2648
1427,2846,101432,2648
1428,2846,101433,2624
1429,2845,101434,2624
1430,2821,101435,2623
1431,2846,101436,2629
1432,2845,101437,2630
1433,2851,101438,2630
1434,2845,101439,2648
1435,2821,101440,2648
1436,2845,101441,2648
1437,2846,101442,2623
1438,2821,101443,2648
1439,2845,101444,2648
1440,2846,101445,2630
1441,2846,101446,2630
1442,2827,101447,2629
1443,2828,101448,2648
1444,2797,101449,2624
1445,2845,101450,2623
1446,2846,101451,2648
1447,2845,101452,2624
1448,2845,101453,2623
1449,2845,101454,2630
1450,2845,101455,2630
1451,2851,101456,2654
1452,2851,101457,2630
1453,2821,101458,2624
1454,2845,101459,2648
1455,2846,101460,2624
1456,2821,101461,2624
1457,2845,101462,2648
1458,2845,101463,2630
1459,2845,101464,2731
1460,2851,101465,2630
1461,2851,101466,2654
1462,2846,101467,2624
1463,2846,101468,2624
1464,2846,101469,2648
1465,2845,101470,2648
1466,2845,101471,2623
1467,2845,101472,2630
1468,2845,101473,2630
1469,2851,101474,2731
1470,2852,101475,2725
1471,2845,101476,2647
1472,2845,101477,2725
1473,2845,101478,2725
1474,2846,101479,2648
1475,2846,101480,2700
1476,2845,101481,2652
1477,2846,101482,2629
1478,2851,101483,2629
1479,2827,101484,2630
1480,2845,101485,2725
1481,2846,101486,2725
1482,2821,101487,2700
1483,2846,101488,2624
1484,2821,101489,2623
1485,2845,101490,2624
1486,2845,101491,2654
1487,2851,101492,2630
1488,2851,101493,2629
1489,2845,101494,2649
1490,2846,101495,2648
1491,2845,101496,2648
1492,2845,101497,2725
1493,2846,101498,2648
1494,2821,101499,2648
1495,2845,101500,2654
1496,2845,101501,2630
1497,2851,101502,2629
1498,2845,101503,2648
1499,2821,101504,2725
1500,2869,101505,2624
1501,2845,101506,2624
1502,2845,101507,2624
1503,2845,101508,2648
1504,2845,101509,2654
1505,2846,101510,2654
1506,2827,101511,2654
1507,2845,101512,2630
1508,2820,101513,2648
1509,2869,101514,2725
1510,2869,101515,2725
1511,2869,101516,2725
1512,2845,101517,2725
1513,2845,101518,2731
1514,2845,101519,2731
1515,2851,101520,2707
1516,2889,101521,2725
1517,2820,101522,2648
1518,2846,101523,2623
1519,2845,101524,2649
1520,2845,101525,2648
1521,2845,101526,2649
1522,2845,101527,2654
1523,2846,101528,2731
1524,2852,101529,2654
1525,2852,101530,2654
1526,2846,101531,2648
1527,2846,101532,2725
1528,2845,101533,2725
1529,2846,101534,2725
1530,2845,101535,2724
1531,2846,101536,2731
1532,2846,101537,2731
1533,2852,101538,2654
1534,2852,101539,2654
1535,2845,101540,2725
1536,2845,101541,2725
1537,2845,101542,2725
1538,2845,101543,2725
1539,2845,101544,2700
1540,2845,101545,2728
1541,2846,101546,2706
1542,2850,101547,2706
1543,2852,101548,2706
1544,2846,101549,2700
1545,2845,101550,2725
1546,2845,101551,2624
1547,2845,101552,2648
1548,2845,101553,2725
1549,2846,101554,2725
1550,2846,101555,2707
1551,2852,101556,2629
1552,2852,101557,2630
1553,2846,101558,2725
1554,2846,101559,2725
1555,2846,101560,2725
1556,2846,101561,2725
1557,2846,101562,2648
1558,2845,101563,2649
1559,2846,101564,2654
1560,2846,101565,2629
1561,2852,101566,2630
1562,2846,101567,2725
1563,2821,101568,2725
1564,2846,101569,2648
1565,2845,101570,2648
1566,2845,101571,2648
1567,2845,101572,2648
1568,2845,101573,2654
1569,2845,101574,2731
1570,2852,101575,2732
1571,2846,101576,2648
1572,2821,101577,2648
1573,2846,101578,2648
1574,2846,101579,2648
1575,2845,101580,2700
1576,2846,101581,2725
1577,2844,101582,2731
1578,2845,101583,2731
1579,2851,101584,2731
1580,2890,101585,2700
1581,2845,101586,2725
1582,2869,101587,2700
1583,2846,101588,2700
1584,2846,101589,2700
1585,2846,101590,2648
1586,2845,101591,2706
1587,2869,101592,2731
1588,2875,101593,2707
1589,2851,101594,2700
1590,2845,101595,2700
1591,2869,101596,2700
1592,2846,101597,2700
1593,2845,101598,2648
1594,2845,101599,2725
1595,2846,101600,2731
1596,2845,101601,2706
1597,2852,101602,2706
1598,2852,101603,2654
1599,2845,101604,2725
1600,2822,101605,2700
1601,2846,101606,2648
1602,2846,101607,2648
1603,2845,101608,2648
1604,2845,101609,2651
1605,2846,101610,2731
1606,2851,101611,2629
1607,2852,101612,2630
1608,2846,101613,2700
1609,2845,101614,2725
1610,2845,101615,2700
1611,2846,101616,2700
1612,2845,101617,2725
1613,2845,101618,2700
1614,2846,101619,2707
1615,2852,101620,2629
1616,2852,101621,2706
1617,2845,101622,2700
1618,2845,101623,2700
1619,2846,101624,2675
1620,2845,101625,2700
1621,2846,101626,2700
1622,2845,101627,2700
1623,2845,101628,2706
1624,2845,101629,2629
1625,2852,101630,2706
1626,2846,101631,2700
1627,2797,101632,2700
1628,2845,101633,2700
1629,2846,101634,2700
1630,2845,101635,2701
1631,2846,101636,2701
1632,2846,101637,2706
1633,2846,101638,2706
1634,2851,101639,2731
1635,2869,101640,2700
1636,2820,101641,2700
1637,2846,101642,2700
1638,2846,101643,2725
1639,2845,101644,2700
1640,2821,101645,2700
1641,2846,101646,2731
1642,2845,101647,2654
1643,2851,101648,2630
1644,2852,101649,2630
1645,2796,101650,2624
1646,2846,101651,2623
1647,2845,101652,2648
1648,2846,101653,2725
1649,2845,101654,2725
1650,2845,101655,2731
1651,2846,101656,2731
1652,2851,101657,2655
1653,2851,101658,2630
1654,2822,101659,2700
1655,2845,101660,2700
1656,2845,101661,2700
1657,2845,101662,2701
1658,2846,101663,2648
1659,2821,101664,2707
1660,2845,101665,2731
1661,2827,101666,2707
1662,2827,101667,2700
1663,2821,101668,2648
1664,2821,101669,2648
1665,2845,101670,2648
1666,2845,101671,2700
1667,2845,101672,2700
1668,2821,101673,2728
1669,2821,101674,2731
1670,2827,101675,2630
1671,2827,101676,2630
1672,2821,101677,2725
1673,2821,101678,2725
1674,2821,101679,2700
1675,2821,101680,2700
1676,2821,101681,2700
1677,2821,101682,2725
1678,2821,101683,2706
1679,2827,101684,2629
1680,2851,101685,2630
1681,2821,101686,2725
1682,2822,101687,2700
1683,2821,101688,2700
1684,2846,101689,2700
1685,2821,101690,2700
1686,2821,101691,2725
1687,2821,101692,2707
1688,2821,101693,2629
1689,2827,101694,2629
1690,2845,101695,2700
1691,2797,101696,2700
1692,2821,101697,2700
1693,2821,101698,2700
1694,2822,101699,2700
1695,2821,101700,2700
1696,2821,101701,2707
1697,2821,101702,2707
1698,2828,101703,2706
1699,2846,101704,2725
1700,2796,101705,2700
1701,2822,101706,2725
1702,2844,101707,2725
1703,2821,101708,2725
1704,2845,101709,2725
1705,2822,101710,2731
1706,2821,101711,2731
1707,2828,101712,2731
1708,2852,101713,2700
1709,2796,101714,2700
1710,2821,101715,2700
1711,2821,101716,2725
1712,2845,101717,2648
1713,2821,101718,2649
1714,2846,101719,2731
1715,2821,101720,2731
1716,2851,101721,2731
1717,2827,101722,2654
1718,2821,101723,2648
1719,2821,101724,2648
1720,2845,101725,2648
1721,2821,101726,2725
1722,2822,101727,2648
1723,2821,101728,2654
1724,2821,101729,2731
1725,2851,101730,2731
1726,2827,101731,2630
1727,2821,101732,2725
1728,2846,101733,2725
1729,2845,101734,2648
1730,2869,101735,2725
1731,2846,101736,2700
1732,2845,101737,2728
1733,2845,101738,2731
1734,2852,101739,2630
1735,2851,101740,2629
1736,2846,101741,2726
1737,2845,101742,2750
1738,2845,101743,2624
1739,2846,101744,2624
1740,2846,101745,2701
1741,2845,101746,2725
1742,2845,101747,2731
1743,2851,101748,2681
1744,2852,101749,2629
1745,2845,101750,2725
1746,2845,101751,2700
1747,2845,101752,2700
1748,2845,101753,2648
1749,2845,101754,2700
1750,2845,101755,2701
1751,2846,101756,2731
1752,2870,101757,2629
1753,2851,101758,2629
1754,2846,101759,2725
1755,2797,101760,2700
1756,2821,101761,2700
1757,2846,101762,2700
1758,2846,101763,2648
1759,2845,101764,2648
1760,2869,101765,2654
1761,2845,101766,2731
1762,2852,101767,2731
1763,2870,101768,2725
1764,2821,101769,2725
1765,2845,101770,2700
1766,2845,101771,2700
1767,2845,101772,2648
1768,2846,101773,2725
1769,2845,101774,2706
1770,2845,101775,2706
1771,2828,101776,2731
1772,2869,101777,2725
1773,2820,101778,2725
1774,2845,101779,2725
1775,2845,101780,2648
1776,2845,101781,2700
1777,2845,101782,2700
1778,2845,101783,2654
1779,2846,101784,2654
1780,2852,101785,2654
1781,2852,101786,2700
1782,2845,101787,2725
1783,2845,101788,2648
1784,2845,101789,2725
1785,2846,101790,2648
1786,2846,101791,2725
1787,2845,101792,2654
1788,2869,101793,2630
1789,2851,101794,2654
1790,2828,101795,2630
1791,2845,101796,2648
1792,2845,101797,2648
1793,2846,101798,2648
1794,2845,101799,2648
1795,2846,101800,2700
1796,2845,101801,2703
1797,2894,101802,2655
1798,2875,101803,2629
1799,2900,101804,2630
1800,2896,101805,2623
1801,2897,101806,2725
1802,2870,101807,2700
1803,2869,101808,2700
1804,2869,101809,2700
1805,2845,101810,2624
1806,2870,101811,2630
1807,2875,101812,2605
1808,2851,101813,2630
1809,2870,101814,2725
1810,2894,101815,2725
1811,2846,101816,2648
1812,2846,101817,2624
1813,2870,101818,2648
1814,2870,101819,2624
1815,2845,101820,2630
1816,2845,101821,2605
1817,2852,101822,2630
1818,2873,101823,2648
1819,2820,101824,2648
1820,2846,101825,2648
1821,2870,101826,2648
1822,2845,101827,2624
1823,2845,101828,2648
1824,2845,101829,2706
1825,2869,101830,2654
1826,2876,101831,2654
1827,2890,101832,2700
1828,2821,101833,2700
1829,2845,101834,2700
1830,2845,101835,2624
1831,2845,101836,2648
1832,2845,101837,2701
1833,2845,101838,2707
1834,2846,101839,2706
1835,2852,101840,2654
1836,2870,101841,2654
1837,2821,101842,2700
1838,2845,101843,2648
1839,2846,101844,2624
1840,2846,101845,2648
1841,2845,101846,2623
1842,2845,101847,2630
1843,2845,101848,2630
1844,2851,101849,2654
1845,2852,101850,2630
1846,2846,101851,2648
1847,2845,101852,2701
1848,2846,101853,2624
1849,2846,101854,2700
1850,2845,101855,2624
1851,2846,101856,2654
1852,2846,101857,2653
1853,2852,101858,2629
1854,2852,101859,2654
1855,2846,101860,2624
1856,2846,101861,2624
1857,2846,101862,2700
1858,2846,101863,2700
1859,2822,101864,2648
1860,2846,101865,2651
1861,2846,101866,2654
1862,2851,101867,2629
1863,2851,101868,2630
1864,2846,101869,2648
1865,2846,101870,2725
1866,2846,101871,2623
1867,2846,101872,2648
1868,2846,101873,2701
1869,2846,101874,2701
1870,2846,101875,2654
1871,2852,101876,2629
1872,2851,101877,2629
1873,2846,101878,2648
1874,2845,101879,2725
1875,2846,101880,2648
1876,2869,101881,2701
1877,2845,101882,2700
1878,2846,101883,2700
1879,2846,101884,2706
1880,2845,101885,2629
1881,2852,101886,2629
1882,2845,101887,2725
1883,2821,101888,2701
1884,2846,101889,2700
1885,2846,101890,2624
1886,2846,101891,2624
1887,2845,101892,2725
1888,2845,101893,2707
1889,2846,101894,2630
1890,2851,101895,2654
1891,2870,101896,2725
1892,2820,101897,2725
1893,2869,101898,2623
1894,2894,101899,2648
1895,2896,101900,2700
1896,2896,101901,2700
1897,2896,101902,2706
1898,2896,101903,2706
1899,2902,101904,2706
1900,2890,101905,2725
1901,2845,101906,2725
1902,2896,101907,2648
1903,2896,101908,2725
1904,2869,101909,2648
1905,2893,101910,2648
1906,2869,101911,2706
1907,2869,101912,2731
1908,2829,101913,2630
1909,2829,101914,2725
1910,2845,101915,2701
1911,2845,101916,2648
1912,2870,101917,2649
1913,2893,101918,2624
1914,2869,101919,2700
1915,2869,101920,2731
1916,2846,101921,2706
1917,2851,101922,2731
1918,2851,101923,2725
1919,2845,101924,2700
1920,2846,101925,2725
1921,2846,101926,2648
1922,2846,101927,2700
1923,2845,101928,2700
1924,2846,101929,2728
1925,2846,101930,2706
1926,2852,101931,2629
1927,2851,101932,2629
1928,2846,101933,2700
1929,2869,101934,2700
1930,2846,101935,2700
1931,2845,101936,2648
1932,2845,101937,2700
1933,2845,101938,2700
1934,2845,101939,2706
1935,2851,101940,2629
1936,2851,101941,2629
1937,2846,101942,2725
1938,2821,101943,2725
1939,2846,101944,2725
1940,2821,101945,2699
1941,2821,101946,2701
1942,2845,101947,2701
1943,2845,101948,2707
1944,2845,101949,2629
1945,2852,101950,2629
1946,2845,101951,2725
1947,2797,101952,2700
1948,2846,101953,2725
1949,2821,101954,2624
1950,2845,101955,2700
1951,2845,101956,2648
1952,2845,101957,2731
1953,2845,101958,2706
1954,2851,101959,2731
1955,2870,101960,2700
1956,2821,101961,2700
1957,2845,101962,2725
1958,2821,101963,2725
1959,2846,101964,2648
1960,2845,101965,2624
1961,2845,101966,2731
1962,2845,101967,2731
1963,2852,101968,2731
1964,2851,101969,2654
1965,2797,101970,2700
1966,2821,101971,2725
1967,2845,101972,2700
1968,2845,101973,2700
1969,2821,101974,2648
1970,2845,101975,2630
1971,2845,101976,2630
1972,2851,101977,2654
1973,2851,101978,2725
1974,2846,101979,2725
1975,2845,101980,2725
1976,2845,101981,2725
1977,2845,101982,2649
1978,2846,101983,2648
1979,2845,101984,2731
1980,2845,101985,2731
1981,2851,101986,2706
1982,2851,101987,2725
1983,2845,101988,2700
1984,2845,101989,2725
1985,2846,101990,2725
1986,2845,101991,2648
1987,2846,101992,2725
1988,2845,101993,2627
1989,2845,101994,2654
1990,2875,101995,2605
1991,2851,101996,2630
1992,2846,101997,2725
1993,2845,101998,2750
1994,2845,101999,2725
1995,2821,102000,2725
1996,2869,102001,2648
1997,2894,102002,2648
1998,2845,102003,2731
1999,2875,102004,2629
2000,2875,102005,2630
2001,2897,102006,2725
2002,2896,102007,2750
2003,2845,102008,2725
2004,2869,102009,2648
2005,2869,102010,2624
2006,2896,102011,2725
2007,2897,102012,2654
2008,2822,102013,2605
2009,2903,102014,2630
2010,2823,102015,2648
2011,2868,102016,2725
2012,2869,102017,2725
2013,2893,102018,2623
2014,2896,102019,2725
2015,2869,102020,2725
2016,2896,102021,2731
2017,2893,102022,2731
2018,2899,102023,2654
2019,2829,102024,2725
2020,2820,102025,2624
2021,2869,102026,2725
2022,2869,102027,2624
2023,2845,102028,2648
2024,2869,102029,2648
2025,2869,102030,2654
2026,2845,102031,2731
2027,2875,102032,2630
2028,2890,102033,2654
2029,2797,102034,2648
2030,2821,102035,2725
2031,2822,102036,2725
2032,2821,102037,2648
2033,2820,102038,2648
2034,2845,102039,2731
2035,2821,102040,2654
2036,2852,102041,2654
2037,2827,102042,2654
2038,2845,102043,2725
2039,2822,102044,2700
2040,2845,102045,2725
2041,2821,102046,2725
2042,2846,102047,2725
2043,2821,102048,2731
2044,2845,102049,2654
2045,2851,102050,2731
2046,2827,102051,2725
2047,2821,102052,2725
2048,2845,102053,2725
2049,2846,102054,2700
2050,2821,102055,2648
2051,2846,102056,2648
2052,2845,102057,2728
2053,2821,102058,2730
2054,2827,102059,2629
2055,2827,102060,2629
2056,2845,102061,2725
2057,2845,102062,2725
2058,2845,102063,2648
2059,2821,102064,2725
2060,2821,102065,2648
2061,2821,102066,2648
2062,2845,102067,2731
2063,2851,102068,2629
2064,2851,102069,2629
2065,2845,102070,2725
2066,2821,102071,2725
2067,2845,102072,2648
2068,2821,102073,2623
2069,2821,102074,2724
2070,2845,102075,2648
2071,2845,102076,2731
2072,2845,102077,2629
2073,2851,102078,2629
2074,2873,102079,2700
2075,2820,102080,2724
2076,2845,102081,2700
2077,2845,102082,2700
2078,2821,102083,2725
2079,2821,102084,2648
2080,2845,102085,2654
2081,2845,102086,2706
2082,2827,102087,2706
2083,2870,102088,2648
2084,2797,102089,2624
2085,2821,102090,2648
2086,2821,102091,2725
2087,2821,102092,2725
2088,2822,102093,2648
2089,2821,102094,2706
2090,2821,102095,2654
2091,2851,102096,2731
2092,2869,102097,2725
2093,2797,102098,2648
2094,2846,102099,2648
